label,title,title_translated,content,link,snippet,source,date,keywords,topic
negative,仁寶5月營收年減7% 看好6月季底拉貨效應,"Compal's revenue in May dropped 7% year-on-year, optimistic about the effect of stocking up at the end of the June quarter","仁寶5月營收年減7% 看好6月季底拉貨效應

MoneyDJ新聞 2024-06-12 08:33:12 記者 新聞中心 報導仁寶(2324)公布5月合併營收772.87億元，月增0.03%、年減7.15%；累計今年前5月合併營收3541.23億元，年減4.73%。其中，5月PC出貨量290萬台，月增3.57%。仁寶預期，6月將受惠於季底拉貨效應，有助於出貨量成長，並看好第二季PC及非PC出貨量都有個位數季增表現，而下半年在傳統旺季帶動下，營運將優於上半年。此外，仁寶董事長陳瑞聰近日擘劃集團長期方向，將以伺服器為衝刺重點，目標未來三年伺服器營收要衝上千億元大關，且至少取得一家大型CSP(雲端服務供應商)客戶，同時在5-7年內，AI伺服器佔營收要達三成。仁寶目前伺服器佔營收約2%。陳瑞聰指出，現階段伺服器主要是一家品牌伺服器客戶，歐洲也有一些客戶，但接下來會積極切入大型CSP，由於大型客戶耕耘需要一些時間，評估在明年底至後年初會開始貢獻。",https://www.ttv.com.tw/finance/view/?i=062024120833BE0BA634F54A45058C4605B706ED52E7A12B&from=587,"MoneyDJ新聞2024-06-12 08:33:12 
記者新聞中心報導仁寶(2324)公布5月合併營收772.87億元，月增0.03%、年減7.15%；累計今年前5月合併營收3541.23億..",台視全球資訊網,2024年06月12日,"['月季', '底拉貨', '看好', '效應']",1
neutral,屏東大學攜手仁寶 建置全國首座量子運算中心,Pingtung University joins hands with Compal to build the country’s first quantum computing center,"【大紀元2024年06月11日訊】（大紀元記者簡惠敏台灣屏東報導）國立屏東大學資訊學院與仁寶電腦聯手合作，設立全國首座國產「量子運算中心」，11日正式揭牌成立，該中心將由仁寶電腦提供GPU加速量子退火服務於學院輝達NVIDIA V100 GPU伺服器上，以支持國立屏東大學資訊學院的研究工作，並通過學術期刊發表與相關產業合作，共同推進量子運算技術的研究和應用。

屏東大學資訊學院與仁寶電腦聯手合作，設立全國首座國產「量子運算中心」，11日正式揭牌成立。（屏東大學提供）屏東大學表示，這一突破性項目標誌著我國在量子運算領域的重大進展，改變了以往量子退火電腦由國外技術壟斷的局面；在此之前，全球量子退火電腦的技術主要掌握在加拿大和日本等公司手中，使得我國師生在進行量子運算實驗時，不得不依賴昂貴的國外技術和設備，承擔巨大的經費壓力。

屏東大學陳永森校長表示，屏東大學與仁寶電腦的合作不僅僅是一個技術項目，更是一個為國家科技創新奠定基礎的重要舉措；這個量子運算中心的建設，標誌著我國在量子退火技術自主創新方面邁出了堅實的一步，相信這個中心將成為國內外學術交流與研究合作的重要平台，推動量子科技的快速發展。

仁寶電腦智慧裝置事業群處長陳怡欽也表示，仁寶致力於推動國內GPU加速量子退火技術的自主研發，這次與屏東大學的合作，是實現這一目標的重要一步，期待這個中心能夠為國內的量子運算研究提供強有力的支持，培養更多的量子運算人才。

該中心的建立，不僅為國立屏東大學的師生提供了一個進行GPU加速量子退火運算實驗的新平台，未來也將為國內其他大學和研究機構提供技術支持，推動我國量子技術的整體進步，這一里程碑式的合作，預示著我國在量子運算領域的獨立自主與技術創新邁出了堅實的一步。◇

責任編輯：唐音",https://www.epochtimes.com/b5/24/6/11/n14268306.htm,"國立屏東大學資訊學院與仁寶電腦聯手合作，設立全國首座國產「量子運算中心」，11日正式揭牌成立，該中心將由仁寶電腦提供GPU加速量子退火服務於學院輝達NVIDIA 
V100...",大紀元新聞網,2024年06月11日,"['首座', '量子', '運算', '大學']",1
negative,仁寶營收／5月772.87億、年減7.2% 董座：AI 成績3年顯現,"Compal’s revenue/May 77.287 billion, an annual decrease of 7.2%. Chairman: AI achievements have emerged in 3 years","本文共592字

代工大廠仁寶（2324）11日公布5月營收達772.87億元，達近6個月以來的次高表現，雖然營收較上月增長2千2百萬元，不過整體比例與上月大略持平，而相較去年同期則年減7.2%，累計前5個月合併營收為3541.23億元，年減4.7%。新任董事長陳瑞聰坦言，自己最大遺憾是在AI伺服器上落後同業，導致集團在五哥的排名中漸漸落後，而仁寶未來將全速前進，目標三年衝上前三大AI伺服器廠的地位。

仁寶近年持續推動多角化經營、積極降低庫存及調整產能，鎖定伺服器、汽車電子、穿戴裝置、手機和5G通訊等五大業務領域拓展，不過唯獨在AI方面的布局較為缺乏，事實上過去一年較多聽到的AI伺服器產品布局，多以廣達（2382）、緯創（3231）、英業達（2356）為主，甚至連輝達執行長黃仁勳回台宴客時，供應鏈全員到齊，唯獨仁寶未被邀請，也令陳瑞聰直言，「心裡很有感觸」。

仁寶近日於台北國際電腦展宣布，團隊已正式跨進AI伺服器領域，並推出旗下最新AI/GPU/計算產品，對此，陳瑞聰表示，近兩年來市場上AI伺服器的商機激增，國內多家代工廠都已投入，惟有仁寶腳步相對落後。不過仁寶40歲相當於壯年期，正是精采的時候，未來每一年會愈來愈精采，並會加速拓展非PC業務，伺服器則會是其中的重中之重，他透露，「自己與tony兩個人已經許願」期盼能在三年內要將這部分迎頭趕上。很快成果就會開始顯現，請大家放心、敬請期待。",https://money.udn.com/money/story/5710/8023604,代工大廠仁寶（2324）11日公布5月營收達772.87億元，達近6個月以來的次高表現，雖然營收較上月增長2千2百萬元，不過整體比例與上月大略持平，而相較去年同期則年...,經濟日報,2024年06月11日,"['ai', '成績', '顯現', '營收']",1
negative,仁寶營收／5月772億元 年減7.15%,"Compal’s revenue/77.2 billion yuan in May, a year-on-year decrease of 7.15%",,https://udn.com/news/story/7253/8023511,代工大廠仁寶（2324）11日公告5月合併營收772.87億元，較上月微幅成長0.03%，年減7.15%；前五月累計營收...,聯合新聞網,2024年06月11日,['營收'],1
neutral,仁寶營收將揭曉 陳瑞聰接董座後首次公布 引市場關注,"Compal’s revenue will be announced. Chen Ruicong will announce it for the first time after taking over the chairmanship, attracting market attention.","本文共765字

代工大廠仁寶（2324）將於11日公布5月營收成果，而這也是新任董事長陳瑞聰上任後，首度發表單月營收表現，因此格外吸引市場投資人的關注。事實上，仁寶今年已邁入成立40周年，團隊也在陳瑞聰的帶領下，正式跨進AI伺服器領域，而他日前更在股東會喊出「伺服器營收要朝千億邁進」引發市場熱議，而今日公布的最新營收報告，也已成為市場的目光焦點。

仁寶近日於台北國際電腦展宣布，團隊已正式跨進AI伺服器領域，並推出旗下最新AI/GPU/計算產品，對此，陳瑞聰表示，近兩年來市場上AI伺服器的商機激增，國內多家代工廠都已投入，惟有仁寶腳步相對落後。他坦言，自己最大遺憾是在AI伺服器上落後同業，導致集團在五哥的排名中漸漸落後，而仁寶未來將全速前進，目標三年衝上前三大AI伺服器廠的地位。

仁寶近年持續推動多角化經營、積極降低庫存及調整產能，鎖定伺服器、汽車電子、穿戴裝置、手機和5G通訊等五大業務領域拓展，不過唯獨在AI方面的布局較為缺乏，事實上過去一年較多聽到的AI伺服器產品布局，多以廣達（2382）、緯創（3231）、英業達（2356）為主，甚至連輝達執行長黃仁勳回台宴客時，供應鏈全員到齊，唯獨仁寶未被邀請，也令陳瑞聰直言，「心裡很有感觸」。

陳瑞聰指出，40歲相當於壯年期，正是精采的時候，未來每一年會愈來愈精采，並會加速拓展非PC業務，伺服器則會是其中的重中之重，他透露，「自己與tony兩個人已經許願」期盼能在三年內要將這部分迎頭趕上。很快成果就會開始顯現，請大家放心、敬請期待。",https://money.udn.com/money/story/5710/8022312,代工大廠仁寶（2324）將於11日公布5月營收成果，而這也是新任董事長陳瑞聰上任後，首度發表單月營收表現，因此格外吸引市...,經濟日報,2024年06月11日,"['公佈', '市場', '首次', '營收']",2
positive,〈電子五哥營收〉仁寶5月營收月微增Q2季底效應看好PC、非PC個位數成長| Anue鉅亨- 台股新聞,<Electronic Five Brother Revenue> Compal’s revenue in May increased slightly month-on-month. The Q2 quarter-end effect is optimistic about PC and non-PC single-digit growth.,"仁寶管理團隊表示，PC 產品 6 月有望受惠季底拉貨效應，出貨表現有望再往上。非 PC 產品部分，仁寶指出，由於客戶推出智慧裝置方面新產品，持續拉貨，也可望推升第二季非 PC 產品的出貨表現。

仁寶日前正式交棒，由陳瑞聰接任董事長，陳瑞聰提到，仁寶在這波 AI 伺服器浪潮中，落後同業許多是最大的遺憾，因此接下來仁寶將全力衝刺 AI 伺服器。

陳瑞聰也透露仁寶在 AI 伺服器上的布局與目標，希望 3 年後至少拿下北美四大 CSP(雲端服務供應商) 中至少一家，且伺服器營收要達上千億，而 AI 伺服器占比則期盼在 5 至 7 年後可以突破 3 成。",https://news.cnyes.com/news/id/5595647,"仁寶今(11) 日公告5 月營收772.87 億元，較上月微幅成長0.03%。仁寶管理團隊指出，PC 方面6 月受惠季底拉貨效應有望帶動出貨，非PC 
部分在智慧裝置上有客戶拉貨，...",Anue鉅亨,2024年06月11日,"['q2', '季底', '微增', '電子']",1
positive,"AI 伺服器需求旺 五大代工廠要徵2,500人...搶才大戰一觸即發","Demand for AI servers is booming. Five major OEMs are recruiting 2,500 people...The war for talent is about to begin.","本文共638字

AI伺服器需求旺，相關業者積極擴產之餘，也大幅擴編人力，包括廣達（2382）、緯創（3231）、仁寶（2324）、英業達（2356）、緯穎（6669）等五大代工廠合計要找逾2,500名研發人員；品牌廠微星（2377）、技嘉（2376）同步大徵才，AI伺服器產業搶才大戰一觸即發。

AI伺服器業者大徵才

廣達副總經理暨雲達總經理楊麒令表示，目前伺服器團隊已達2,200人，由於專案實在太多，今年還持續擴編，預計今年人力將增加約10%，換算約220人左右。

緯創受惠AI伺服器客戶的需求強勁，今年新產能將開出、產品陸續放量，伴隨訂單暢旺，人才需求孔急，今年招募腳步不停歇，總經理林建勳先前更親自出馬到台大校園就業博覽會搶人才。

仁寶在AI伺服器布局積極追趕同業，目前伺服器團隊約700人。仁寶董事長陳瑞聰指出，同業的伺服器團隊規模約1,500至2,000人，仁寶對標同業，未來還會再擴編研發人力，將更多心力轉往AI伺服器，補足研發動能，包括水冷式散熱、電源及測試等面向。

英業達今年預計招募約300名新血，主要需求為AI等領域相關研發工程師，伺服器、車用及筆電等應用都是重點。

品牌廠方面，微星過去在AI伺服器領域著墨不多，近期大舉徵才，並挖角各大伺服器廠人才，第一階段250人研發團隊已就位，希望未來AI伺服器業務迎頭趕上，預期招募數逾百名新血。

技嘉在AI伺服器已有出貨實績，公司乘勝追擊，啟動「飛鷹計畫」，全面撒網徵求研發人才，以鞏固AI伺服器的領先優勢，徵才規模預計百人起跳。



延伸閱讀

廣達、緯穎伺服器營收飆",https://money.udn.com/money/story/5612/8021969,"AI伺服器需求旺，相關業者積極擴產之餘，也大幅擴編人力，包括廣達、緯創、仁寶、英業達、緯穎等五大代工廠合計要找逾2,50...",經濟日報,2024年06月11日,"['五大', '代工廠', '要徵', '需求']",1
neutral,〈金寶股東會〉金寶切入AI伺服器陳威昌：客戶人還在台灣、是AI三大巨頭之一,<Jinbao Shareholders Meeting> Jinbao cuts into the AI ​​server Chen Weichang: The customer is still in Taiwan and it is one of the three giants of AI,"金寶 (2312-TW) 今 (6) 日召開股東會，會後總經理陳威昌接受媒體訪問指出，目前金寶已經切入 AI 伺服器領域，並從代工開始。陳威昌進一步透露，目前主要以 L2 為主，而委託的這位客戶為來台參加 COMPUTEX 的三大巨頭之一，目前人還在台灣。

陳威昌說明，目前金寶在伺服器上還不足以幫客戶設計，但在代工上綽綽有餘，所以主要以代工為主，而客戶下單的為 L2 階段訂單，目前仍在試產中。客戶最在意的良率部分，陳威昌表示，第一批試產的板子良率為 100%，因此未來可以繼續走下去。

外界關心金寶伺服器業務是否與仁寶 (2324-TW) 重疊，陳威昌則表示，金寶與仁寶、康舒 (6282-TW) 一直有合作關係，仁寶有很多厲害的工程師，在代工方面表現也很好，即便是金寶客戶，也會推薦仁寶給客戶，與康舒則合作電源供應器。

除了代工 L2，陳威昌指出，在泰國也有幫客戶小量進行 L10 業務，主要作為存儲設備使用，雖然量不大，但已經生產一段時間，且技術上沒有問題。

更多鉅亨報導

•總座陳威昌：今年市場重回正常軌道 有機會看到轉折點

•康舒許介立：今年營收雙位數成長 雙率同步向上",https://tw.stock.yahoo.com/news/%E9%87%91%E5%AF%B6%E8%82%A1%E6%9D%B1%E6%9C%83-%E9%87%91%E5%AF%B6%E5%88%87%E5%85%A5ai%E4%BC%BA%E6%9C%8D%E5%99%A8-%E9%99%B3%E5%A8%81%E6%98%8C-%E5%AE%A2%E6%88%B6%E4%BA%BA%E9%82%84%E5%9C%A8%E5%8F%B0%E7%81%A3-%E6%98%AFai%E4%B8%89%E5%A4%A7%E5%B7%A8%E9%A0%AD%E4%B9%8B-050528916.html,"金寶今(6) 日召開股東會，會後總經理陳威昌接受媒體訪問指出，目前金寶已經切入AI 伺服器領域，並從代工開始。陳威昌進一步透露，目前主要以L2 
為主，而委託的這位客戶...",奇摩股市,2024年06月06日,"['客戶', '臺灣', '伺服器', '陳威昌']",1
negative,三大法人賣超前十有「這4檔」輝達供應鏈！ 仁寶、聯電遭倒破萬張,"The three major legal persons have ""these 4 levels"" of Huida supply chain that are among the top ten in sales! Compal and UMC were breached","[FTNN新聞網]記者洪宗荃／綜合報導

台股今（5）日終場上漲128.26點，指數收在21,484.88點，漲幅0.6%。據證交所盤後公布籌碼動向，三大法人今日合計賣超185億元，而在賣超個股排名方面，第一名為金融股新光金（2888），賣超2萬4324張；華邦電（2344）及聯電（2303）則分別賣超2萬1800張及1萬9786張，其中前十當中，輝達供應鏈有聯電、仁寶、緯創、光寶科。

三大法人今天賣超前十大個股中，賣超第一名是新光金，賣超2萬4324張。（示意圖／Pixabay）

觀察集中市場三大法人今天籌碼動向，外資及陸資（不包括外資自營商）賣超187.14億元；自營商（合計）賣超63.44億，其中自營商（自行買賣）賣超13.04億元，避險部分則賣超50.4億元；投信則買超65.59億元，合計三大法人賣超185億元。

進一步分析三大法人今日賣超前十大個股，包括7檔電子股、1檔傳產股及2檔金融股。向下細分，電子股為IC設計、晶圓、電腦週邊、AI、面板；傳產股為鋼鐵，金融股為新光金、合庫金。

賣超個股排行方面，第一名為金融股新光金（2888），賣超2萬4324張；第二名為IC設計股華邦電（2344），賣超2萬1800張；第三名為晶圓股聯電（2303），賣超1萬9786張。

至於賣超第四名到第十名，依序是中鋼（2002）賣超1萬8706張、仁寶（2324）賣超1萬112張、緯創（3231）賣超9935張、精英（2331）賣超9176張、合庫金（5880）賣超7629張、友達（2409）賣超6872張、光寶科（2301）賣超6749張。

廣告

新光金今日遭三大法人連2賣，其中外資連2賣、自營商連2賣，投信連3無交易，股價今天則是下跌0.07元，收9.28元，跌幅0.75%；華邦電則為連6賣，其中外資連6賣、自營商連6賣、投信買超，股價下跌0.2元，為23.9元，跌幅0.83%；聯電今日則遭連4賣，其中外資連6賣、自營商賣轉買，投信連14買，股價則是下跌0.8元，收53.5元，跌幅1.47%。

◎《FTNN新聞網》提醒您：本資料僅供參考，投資人應獨立判斷，審慎評估並自負投資風險。

更多FTNN新聞網報導

誰在買？三大法人賣超185億元「台股上漲128.26點」 網：這你敢信

三大法人海空齊進貨！「這2檔」直接買破萬張 再加數千張AI股金寶

「這檔」ETF今唯一遭三大法人倒破10萬張 00878、00919也賣上萬張

",https://tw.stock.yahoo.com/news/%E4%B8%89%E5%A4%A7%E6%B3%95%E4%BA%BA%E8%B3%A3%E8%B6%85%E5%89%8D%E5%8D%81%E6%9C%89-%E9%80%994%E6%AA%94-%E8%BC%9D%E9%81%94%E4%BE%9B%E6%87%89%E9%8F%88-%E4%BB%81%E5%AF%B6-%E8%81%AF%E9%9B%BB%E9%81%AD%E5%80%92%E7%A0%B4%E8%90%AC%E5%BC%B5-135000902.html,[FTNN新聞網]記者洪宗荃／綜合報導台股今（5）日終場上漲128.26點，指數收在21484.88點，漲幅0.6%。據證交所盤後公布籌碼動向，三大法人今日合計賣超185億元...,奇摩股市,2024年06月05日,"['供應鏈', '三大', '法人', '輝達']",4
negative,2天2檔噴飛！黃仁勳概念股夯爆「50元以下」只剩「這4檔」,2 levels of spraying in 2 days! Jen-Hsun Huang’s concept stocks hit “under 50 yuan” and only “these 4 stocks” remain,"[FTNN新聞網]記者蘇郁凱／台北報導

輝達（NVIDIA）創辦人黃仁勳2日於台大體育館發表演說，演講背板出現的數十家台廠公司，一夕之間成為「黃仁勳概念股」，其中原本有慧友（5484）、益登（3048）、神達（3706）、仁寶（2324）、曜越（3540）、圓剛（2417）等6檔不到50元的「銅板股」，經過兩個交易日（含今日），曜越和圓剛連拉兩根漲停，股價已飛越50元大關。

圓剛已經連續兩日噴飛漲停，股價站上50元大關。（圖/圓剛官網）

台股今（5）日以小跌開出，不過慧友、益登、曜越和圓剛直奔漲停，目前分別暫收31.15元、38.15元、53.5元和54元，這四檔已經連續兩日漲停。至於仁寶和神達，截至10點50分，仁寶暫收37元、跌0.5元（-1.33％）；神達暫收48.4元、小漲0.2元（0.41％）。

◎《FTNN新聞網》提醒您：本資料僅供參考，投資人應獨立判斷，審慎評估並自負投資風險。

更多FTNN新聞網報導

也太猛！黃仁勳「6檔50元以下概念股」 4檔漲停一片紅

快作筆記！黃仁勳概念股點點名 「50元以下」有「這6檔」

一日行情?!黃仁勳概念股「10紅33黑」 「這6檔」漲停最露臉

",https://tw.stock.yahoo.com/news/2%E5%A4%A92%E6%AA%94%E5%99%B4%E9%A3%9B-%E9%BB%83%E4%BB%81%E5%8B%B3%E6%A6%82%E5%BF%B5%E8%82%A1%E5%A4%AF%E7%88%86-50%E5%85%83%E4%BB%A5%E4%B8%8B-%E5%8F%AA%E5%89%A9-%E9%80%994%E6%AA%94-030300010.html,[FTNN新聞網]記者蘇郁凱／台北報導輝達（NVIDIA）創辦人黃仁勳2日於台大體育館發表演說，演講背板出現的數十家台廠公司，一夕之間成為「黃仁勳概念股」，其中...,奇摩股市,2024年06月04日,"['檔噴飛', '黃仁勳', '夯爆', '概念股']",2
neutral,仁寶出運...並列輝達、英特爾鏈,Compal's shipment...tied with Huida and Intel chains,"本文共591字

輝達（NVIDIA）執行長黃仁勳日前宴請供應鏈，仁寶（2324）為電子五哥中唯一未受邀者，引起話題，所幸黃仁勳2日在台大專講時秀出的供應鏈名單，仁寶入列其中，破除「仁寶不是輝達協力廠」與「仁寶不受輝達重視」的傳言。

業界分析，從仁寶董座陳瑞聰信心滿滿喊出要成為前三大AI伺服器廠的雄心來看，仁寶與輝達的關係絕對「非比尋常」，後續合作非常值得期待。另外，英特爾執行長基辛格昨（3）日宴請供應鏈，仁寶總經理Anthony Peter Bonadero也是座上賓，也反映仁寶的產業地位深受推崇。

黃仁勳上周四（5月30日）晚間宴請供應鏈，電子五哥中，鴻海董事長劉揚偉、廣達董事長林百里及副董事長暨總經理梁次震、緯創執行長暨總經理林建勳、英業達董事長葉力誠及總經理蔡枝安均出席與會，獨不見仁寶。

仁寶上周五（5月31日）召開股東常會，會後談及此事，陳瑞聰坦言，看到黃仁勳邀約晚宴，電子四哥都到齊，仁寶沒在裡面，心裡很有感。

陳瑞聰並直言對此「感到遺憾」，他說，早期在PC時代仁寶也與輝達很熟，AI PC方面也是早期研發夥伴，AI伺服器未在策略夥伴行列，會力拚短時間內扭轉這個局面。

不過，黃仁勳日前在台大發表專講，秀出以台灣為中心的背板，羅列台灣供應鏈夥伴，仁寶也在其中，一掃晚宴未受邀的遺憾。

而基辛格昨日邀請的VIP供應鏈晚宴，仁寶新上任總經理的Anthony Peter Bonadero也獲邀。",https://money.udn.com/money/story/5612/8007587,輝達（NVIDIA）執行長黃仁勳日前宴請供應鏈，仁寶（2324）為電子五哥中唯一未受邀者，引起話題，所幸黃仁勳2日在台大專講時秀出的供應鏈名單，仁寶入列其中，破除「仁...,經濟日報,2024年06月04日,"['出運', '並列', '輝達']",1
positive,仁寶拚全球伺服器廠三強 相關營收要激增四倍,"Compal joins the top three global server manufacturers, and related revenue will surge fourfold","本文共874字

仁寶（2324）董事長陳瑞聰甫上任，即宣示要大力衝刺AI伺服器業務，高喊未來三年伺服器營收要是現在的五倍，朝千億元大關邁進，不僅要搶下至少一家大型雲端服務供應商（CSP）訂單，更要成為前三大AI伺服器廠商。

仁寶今年邁入成立40周年，陳瑞聰近日也對員工信心喊話。據轉述，陳瑞聰認為，40歲相當於壯年期，正是精采的時候，未來每一年會愈來愈精采，並會加速拓展非PC業務，伺服器則會是其中的重中之重。

近兩年來AI伺服器商機火熱，代工大廠普遍大力投入，仁寶腳步相對落後。陳瑞聰坦言，最大遺憾是在AI伺服器上落後同業很多，導致仁寶在電子五哥排名漸漸落後，未來會全速前進、集中資源迎頭趕上，目標三年內成為前三大AI伺服器廠。

仁寶AI伺服器業務喊衝

仁寶目前伺服器團隊約700人，陳瑞聰表示，同業在伺服器團隊的規模約1,500至2,000人，因此仁寶未來團隊還會再擴充，將更多心力轉往AI伺服器，補足研發動能，包括水冷式散熱、電源及測試等面向，未來併購方向與策略也將聚焦AI伺服器領域，尋求更多併購機會或國外合作夥伴。

仁寶目前伺服器營收占比約2%，年營收規模約150億至200億元。陳瑞聰指出，現階段伺服器客戶主要是一家品牌客戶，也於歐洲取得白牌客戶訂單，接下來將積極切入大型雲端服務供應商供應鏈。

目前全球雲端服務供應商以亞馬遜、微軟、Google、Meta四家美系大廠馬首是瞻。陳瑞聰高喊，仁寶三年內至少要拿下四大美系雲端服務供應商的一家訂單，並設下伺服器營收千億元的目標，中長期來看，目標五至七年內，AI伺服器營收占比達到三成。

陳瑞聰說，未來也會著眼提高非PC營收貢獻，積極發展車用電子業務，雖然今年電動車市場有雜音，但看好長期趨勢不變，將搶進車用感測、安全駕駛等，再進一步切入自駕領域。

因應車用業務擴大，陳瑞聰透露，將在波蘭設新的車載產線，美國、墨西哥新廠工程也加速進行中。

仁寶上周五（5月31日）召開股東會，全面改選董事，原董事長許勝雄卸任交棒，由原副董事長陳瑞聰執掌兵符、接下董座。



延伸閱讀

仁寶出運...並列輝達、英特爾鏈

英特爾 CEO 宴請供應鏈夥伴 基辛格：台灣是科技業中心",https://money.udn.com/money/story/5612/8007583,仁寶董事長陳瑞聰甫上任，即宣示要大力衝刺AI伺服器業務，高喊未來三年伺服器營收要是現在的五倍，朝千億元大關邁進，不僅要搶...,經濟日報,2024年06月04日,"['伺服器', '三強', '營收要', '激增']",2
